17	"Ca22chr1A_C_albicans_SC5314"	15653	15790	"+"	15691	21.4408918241207	4.67281111659857	15659	15722	64
18	"Ca22chr1A_C_albicans_SC5314"	15985	16115	"+"	16046	6.67544445228368	1.71654285915866	16003	16102	100
19	"Ca22chr1A_C_albicans_SC5314"	16193	16204	"+"	16194	0.445029630152245	0.174833068988382	16194	16204	11
20	"Ca22chr1A_C_albicans_SC5314"	16472	16475	"+"	16475	0.365560053339344	0.190726984350962	16473	16475	3
21	"Ca22chr1A_C_albicans_SC5314"	17326	17361	"+"	17337	66.9292775918252	42.8817836482413	17330	17337	8
22	"Ca22chr1A_C_albicans_SC5314"	17515	17517	"+"	17517	0.333772222614184	0.222514815076123	17516	17517	2
23	"Ca22chr1A_C_albicans_SC5314"	17659	17727	"+"	17663	6.19862699140627	3.95758492528247	17663	17727	65
24	"Ca22chr1A_C_albicans_SC5314"	17849	17852	"+"	17850	0.794695768129009	0.667544445228368	17850	17852	3
25	"Ca22chr1A_C_albicans_SC5314"	17908	17984	"+"	17984	8.13768466564105	2.35229947366187	17945	17984	40
26	"Ca22chr1A_C_albicans_SC5314"	18136	18229	"+"	18221	3.40129788759216	1.00131666784255	18138	18221	84
27	"Ca22chr1A_C_albicans_SC5314"	18306	18314	"+"	18307	0.429135714789665	0.222514815076123	18307	18314	8
28	"Ca22chr1A_C_albicans_SC5314"	18461	18463	"+"	18463	1.01721058320513	0.715226191316108	18462	18463	2
29	"Ca22chr1A_C_albicans_SC5314"	22073	22299	"+"	22235	16.7680807075221	2.09799682786058	22080	22270	191
30	"Ca22chr1A_C_albicans_SC5314"	22383	22387	"+"	22384	0.508605291602566	0.222514815076123	22384	22387	4
31	"Ca22chr1A_C_albicans_SC5314"	22573	22658	"+"	22656	12.985328851228	6.59597487547078	22600	22656	57
32	"Ca22chr1A_C_albicans_SC5314"	22750	22772	"+"	22770	2.25693598148639	1.57349762089544	22767	22772	6
33	"Ca22chr1A_C_albicans_SC5314"	23435	23447	"+"	23438	0.603968783778047	0.349666137976764	23436	23447	12
34	"Ca22chr1A_C_albicans_SC5314"	28062	28094	"+"	28084	1.23972539828125	0.317878307251604	28063	28087	25
35	"Ca22chr1A_C_albicans_SC5314"	29779	29803	"+"	29800	1.39866455190706	0.603968783778047	29780	29800	21
36	"Ca22chr1A_C_albicans_SC5314"	31798	31898	"+"	31838	130.091697242719	38.2725481930931	31825	31838	14
37	"Ca22chr1A_C_albicans_SC5314"	32048	32285	"+"	32165	44.7095839149381	6.739020113734	32051	32221	171
38	"Ca22chr1A_C_albicans_SC5314"	33462	33481	"+"	33463	0.317878307251604	0.174833068988382	33463	33481	19
39	"Ca22chr1A_C_albicans_SC5314"	33553	33595	"+"	33566	1.08078624465545	0.397347884064505	33554	33595	42
40	"Ca22chr1A_C_albicans_SC5314"	34526	34564	"+"	34527	2.36819338902445	1.65296719770834	34527	34564	38
41	"Ca22chr1A_C_albicans_SC5314"	37615	37888	"+"	37732	147.304807580393	20.8846047864304	37704	37802	99
42	"Ca22chr1A_C_albicans_SC5314"	37909	37921	"+"	37921	1.78011852060898	0.492711376239986	37910	37921	12
43	"Ca22chr1A_C_albicans_SC5314"	37988	37994	"+"	37994	0.445029630152245	0.333772222614184	37989	37994	6
44	"Ca22chr1A_C_albicans_SC5314"	38094	38242	"+"	38242	3.5284492104928	1.12846799074319	38114	38242	129
45	"Ca22chr1A_C_albicans_SC5314"	38464	38760	"+"	38716	15.3376283248899	3.06752566497798	38544	38716	173
46	"Ca22chr1A_C_albicans_SC5314"	38844	38851	"+"	38851	0.651650529865788	0.460923545514825	38845	38851	7
47	"Ca22chr1A_C_albicans_SC5314"	45891	45901	"+"	45901	1.06489232929287	0.540393122327726	45892	45901	10
48	"Ca22chr1A_C_albicans_SC5314"	46274	46291	"+"	46275	0.635756614503207	0.429135714789665	46275	46291	17
49	"Ca22chr1A_C_albicans_SC5314"	46594	46600	"+"	46595	0.286090476526443	0.174833068988382	46595	46600	6
50	"Ca22chr1A_C_albicans_SC5314"	46727	46843	"+"	46757	342.656921301866	116.836171830327	46754	46793	40
51	"Ca22chr1A_C_albicans_SC5314"	46866	46872	"+"	46867	0.747014022041269	0.619862699140627	46867	46872	6
52	"Ca22chr1A_C_albicans_SC5314"	47087	47092	"+"	47089	8.36019948071718	6.26220265285659	47089	47091	3
53	"Ca22chr1A_C_albicans_SC5314"	47166	47286	"+"	47234	4.75228069341147	1.31919497509416	47194	47258	65
54	"Ca22chr1A_C_albicans_SC5314"	47337	47345	"+"	47345	0.778801852766429	0.476817460877406	47338	47345	8
55	"Ca22chr1A_C_albicans_SC5314"	47551	47611	"+"	47587	6.45292963720755	1.47813412871996	47556	47595	40
56	"Ca22chr1A_C_albicans_SC5314"	47651	47663	"+"	47652	0.508605291602566	0.222514815076123	47652	47663	12
57	"Ca22chr1A_C_albicans_SC5314"	47850	47901	"+"	47864	8.40788122680492	4.19599365572117	47857	47872	16
58	"Ca22chr1A_C_albicans_SC5314"	47962	47964	"+"	47963	1.16025582146835	0.747014022041269	47963	47964	2
59	"Ca22chr1A_C_albicans_SC5314"	48443	48515	"+"	48477	31.8355124712481	5.00658333921276	48467	48498	32
60	"Ca22chr1A_C_albicans_SC5314"	48714	48741	"+"	48724	2.82911693453927	2.17746640467349	48722	48739	18
61	"Ca22chr1A_C_albicans_SC5314"	48837	48956	"+"	48920	7.45424630505011	1.90726984350962	48840	48920	81
62	"Ca22chr1A_C_albicans_SC5314"	49025	49033	"+"	49026	1.04899841393029	0.524499206965146	49026	49033	8
63	"Ca22chr1A_C_albicans_SC5314"	49945	49999	"+"	49971	32.8050413083655	13.7959185347196	49949	49984	36
64	"Ca22chr1A_C_albicans_SC5314"	50053	50059	"+"	50058	3.59202487194312	1.87548201278446	50054	50059	6
65	"Ca22chr1A_C_albicans_SC5314"	50242	50269	"+"	50263	6.43703572184497	2.94037434207733	50260	50268	9
66	"Ca22chr1A_C_albicans_SC5314"	50320	50322	"+"	50322	0.556287037690306	0.381453968701924	50321	50322	2
67	"Ca22chr1A_C_albicans_SC5314"	50420	50564	"+"	50534	4.24367540180891	1.4463462979948	50439	50564	126
68	"Ca22chr1A_C_albicans_SC5314"	51973	52076	"+"	52043	10.9668016001803	4.43440238615987	51985	52044	60
69	"Ca22chr1A_C_albicans_SC5314"	53180	53211	"+"	53181	0.460923545514825	0.158939153625802	53181	53211	31
70	"Ca22chr1A_C_albicans_SC5314"	54513	54704	"+"	54558	115.262674209431	31.1838619413823	54542	54630	89
71	"Ca22chr1A_C_albicans_SC5314"	54725	54776	"+"	54757	0.953634921754811	0.349666137976764	54726	54776	51
72	"Ca22chr1A_C_albicans_SC5314"	57762	57955	"+"	57892	20.0104394414885	3.73507011020634	57787	57895	109
73	"Ca22chr1A_C_albicans_SC5314"	58971	59324	"+"	59144	206.795732782531	40.8473624818311	59121	59161	41
74	"Ca22chr1A_C_albicans_SC5314"	59364	59433	"+"	59387	2.47945079656251	0.937741006392231	59367	59430	64
75	"Ca22chr1A_C_albicans_SC5314"	59526	59545	"+"	59528	3.65560053339344	2.17746640467349	59527	59528	2
76	"Ca22chr1A_C_albicans_SC5314"	59584	59608	"+"	59585	3.2105709032412	1.38277063654448	59585	59593	9
77	"Ca22chr1A_C_albicans_SC5314"	59701	59893	"+"	59705	18.0237000211659	8.88469868768232	59704	59779	76
78	"Ca22chr1A_C_albicans_SC5314"	59949	60127	"+"	59950	3.78275185629408	0.508605291602566	59950	60107	158
79	"Ca22chr1A_C_albicans_SC5314"	60262	60273	"+"	60263	0.301984391889023	0.174833068988382	60263	60273	11
80	"Ca22chr1A_C_albicans_SC5314"	60522	60578	"+"	60523	1.71654285915866	0.588074868415467	60523	60560	38
81	"Ca22chr1A_C_albicans_SC5314"	60945	60949	"+"	60949	0.460923545514825	0.349666137976764	60946	60949	4
82	"Ca22chr1A_C_albicans_SC5314"	61003	61070	"+"	61014	2.27282989684897	0.762907937403849	61006	61050	45
83	"Ca22chr1A_C_albicans_SC5314"	61155	61172	"+"	61172	0.301984391889023	0.190726984350962	61156	61172	17
84	"Ca22chr1A_C_albicans_SC5314"	63016	63225	"+"	63119	128.37515438356	44.1374029618852	63105	63125	21
85	"Ca22chr1A_C_albicans_SC5314"	63268	63272	"+"	63269	0.301984391889023	0.158939153625802	63269	63272	4
86	"Ca22chr1A_C_albicans_SC5314"	63343	63355	"+"	63344	1.04899841393029	0.445029630152245	63344	63355	12
87	"Ca22chr1A_C_albicans_SC5314"	63415	63460	"+"	63459	5.70591561516629	2.67017778091347	63458	63459	2
88	"Ca22chr1A_C_albicans_SC5314"	63541	63588	"+"	63545	5.30856773110178	2.33640555829929	63544	63581	38
89	"Ca22chr1A_C_albicans_SC5314"	63654	63859	"+"	63682	11.6502399607713	3.87811534846956	63682	63809	128
90	"Ca22chr1A_C_albicans_SC5314"	63925	63934	"+"	63928	0.540393122327726	0.270196561163863	63926	63934	9
91	"Ca22chr1A_C_albicans_SC5314"	66650	66659	"+"	66651	0.365560053339344	0.238408730438703	66651	66659	9
92	"Ca22chr1A_C_albicans_SC5314"	66920	66928	"+"	66921	0.286090476526443	0.174833068988382	66921	66928	8
93	"Ca22chr1A_C_albicans_SC5314"	67335	67345	"+"	67336	0.254302645801283	0.127151322900641	67336	67345	10
94	"Ca22chr1A_C_albicans_SC5314"	67529	67538	"+"	67538	0.333772222614184	0.222514815076123	67530	67538	9
95	"Ca22chr1A_C_albicans_SC5314"	67797	67902	"+"	67825	165.58281024736	51.4803918593972	67802	67839	38
96	"Ca22chr1A_C_albicans_SC5314"	68021	68024	"+"	68022	4.86353810094954	4.52976587833535	68022	68022	1
97	"Ca22chr1A_C_albicans_SC5314"	68179	68429	"+"	68180	12.9376471051403	2.17746640467349	68180	68394	215
98	"Ca22chr1A_C_albicans_SC5314"	69147	69210	"+"	69171	2.41587513511219	0.87416534494191	69148	69199	52
99	"Ca22chr1A_C_albicans_SC5314"	69450	69453	"+"	69453	0.254302645801283	0.127151322900641	69451	69453	3
100	"Ca22chr1A_C_albicans_SC5314"	69517	69536	"+"	69518	0.429135714789665	0.222514815076123	69518	69536	19
101	"Ca22chr1A_C_albicans_SC5314"	69631	69632	"+"	69632	1.22383148291867	1.22383148291867	69632	69632	1
102	"Ca22chr1A_C_albicans_SC5314"	69742	69745	"+"	69744	1.8436941820593	0.90595317566707	69743	69745	3
103	"Ca22chr1A_C_albicans_SC5314"	70198	70208	"+"	70208	0.937741006392231	0.556287037690306	70199	70208	10
104	"Ca22chr1A_C_albicans_SC5314"	71009	71073	"+"	71057	78.4205783989706	18.8501836200201	71053	71067	15
105	"Ca22chr1A_C_albicans_SC5314"	71287	71308	"+"	71290	1.11257407538061	0.540393122327726	71288	71308	21
106	"Ca22chr1A_C_albicans_SC5314"	71454	71472	"+"	71455	1.28740714436899	0.540393122327726	71455	71472	18
107	"Ca22chr1A_C_albicans_SC5314"	71531	71578	"+"	71535	3.24235873396636	1.79601243597156	71535	71560	26
108	"Ca22chr1A_C_albicans_SC5314"	71844	71920	"+"	71884	5.88074868415467	2.09799682786058	71846	71910	65
109	"Ca22chr1A_C_albicans_SC5314"	72046	72082	"+"	72047	1.39866455190706	0.699332275953528	72047	72082	36
110	"Ca22chr1A_C_albicans_SC5314"	72135	72139	"+"	72139	0.445029630152245	0.238408730438703	72136	72139	4
111	"Ca22chr1A_C_albicans_SC5314"	72411	72430	"+"	72412	0.222514815076123	0.111257407538061	72412	72430	19
112	"Ca22chr1A_C_albicans_SC5314"	73477	73596	"+"	73514	838.149732730303	215.4738105705	73509	73535	27
113	"Ca22chr1A_C_albicans_SC5314"	73631	73686	"+"	73686	5.10194683138824	1.16025582146835	73632	73686	55
114	"Ca22chr1A_C_albicans_SC5314"	79848	79874	"+"	79865	1.01721058320513	0.270196561163863	79849	79874	26
115	"Ca22chr1A_C_albicans_SC5314"	80051	80250	"+"	80059	15.6555066321415	2.63838995018831	80059	80244	186
116	"Ca22chr1A_C_albicans_SC5314"	80419	80443	"+"	80420	2.60660211946315	1.43045238263222	80420	80423	4
117	"Ca22chr1A_C_albicans_SC5314"	80611	80621	"+"	80612	0.85827142957933	0.445029630152245	80612	80621	10
118	"Ca22chr1A_C_albicans_SC5314"	81176	81214	"+"	81210	22.1243301847116	12.4131478981751	81202	81210	9
119	"Ca22chr1A_C_albicans_SC5314"	81297	81387	"+"	81361	2.09799682786058	0.413241799427085	81308	81381	74
120	"Ca22chr1A_C_albicans_SC5314"	81528	81542	"+"	81529	0.715226191316108	0.301984391889023	81529	81542	14
121	"Ca22chr1A_C_albicans_SC5314"	87589	87600	"+"	87590	0.588074868415467	0.174833068988382	87590	87600	11
122	"Ca22chr1A_C_albicans_SC5314"	87758	87885	"+"	87871	18.9932288582833	4.54565979369793	87788	87871	84
123	"Ca22chr1A_C_albicans_SC5314"	88024	88027	"+"	88027	5.19731032356372	5.03837116993792	88027	88027	1
124	"Ca22chr1A_C_albicans_SC5314"	88257	88305	"+"	88258	1.8436941820593	1.06489232929287	88258	88305	48
125	"Ca22chr1A_C_albicans_SC5314"	88455	88458	"+"	88457	1.19204365219351	0.492711376239986	88456	88458	3
126	"Ca22chr1A_C_albicans_SC5314"	88945	88964	"+"	88946	0.460923545514825	0.222514815076123	88946	88964	19
127	"Ca22chr1A_C_albicans_SC5314"	90054	90088	"+"	90074	4.16420582499601	1.23972539828125	90070	90088	19
128	"Ca22chr1A_C_albicans_SC5314"	90388	90390	"+"	90390	0.429135714789665	0.254302645801283	90389	90390	2
129	"Ca22chr1A_C_albicans_SC5314"	93882	93955	"+"	93915	30.0871817813643	9.61581879436101	93900	93926	27
130	"Ca22chr1A_C_albicans_SC5314"	94021	94030	"+"	94022	1.9231637588722	1.09668016001803	94022	94028	7
131	"Ca22chr1A_C_albicans_SC5314"	94263	94267	"+"	94265	2.52713254265025	2.19336032003606	94265	94265	1
132	"Ca22chr1A_C_albicans_SC5314"	94419	94475	"+"	94422	2.51123862728767	0.826483598854169	94422	94474	53
133	"Ca22chr1A_C_albicans_SC5314"	95102	95176	"+"	95124	72.8100262759798	49.255243708636	95121	95140	20
134	"Ca22chr1A_C_albicans_SC5314"	95250	95278	"+"	95251	1.16025582146835	0.492711376239986	95251	95278	28
135	"Ca22chr1A_C_albicans_SC5314"	95355	95465	"+"	95464	2.01852725104768	0.286090476526443	95356	95464	109
136	"Ca22chr1A_C_albicans_SC5314"	95586	95590	"+"	95590	0.460923545514825	0.349666137976764	95587	95590	4
137	"Ca22chr1A_C_albicans_SC5314"	95679	95698	"+"	95680	0.603968783778047	0.254302645801283	95680	95698	19
138	"Ca22chr1A_C_albicans_SC5314"	95751	95818	"+"	95771	1.08078624465545	0.301984391889023	95752	95818	67
139	"Ca22chr1A_C_albicans_SC5314"	95940	96013	"+"	95944	4.70459894732373	1.31919497509416	95944	96011	68
140	"Ca22chr1A_C_albicans_SC5314"	96162	96169	"+"	96169	0.301984391889023	0.158939153625802	96163	96169	7
141	"Ca22chr1A_C_albicans_SC5314"	96244	96247	"+"	96247	1.3668767211819	0.90595317566707	96245	96247	3
142	"Ca22chr1A_C_albicans_SC5314"	96740	96834	"+"	96769	14.1137968419712	3.81453968701924	96763	96808	46
143	"Ca22chr1A_C_albicans_SC5314"	97065	97072	"+"	97066	1.22383148291867	0.826483598854169	97066	97072	7
144	"Ca22chr1A_C_albicans_SC5314"	97413	97416	"+"	97416	0.85827142957933	0.715226191316108	97414	97416	3
145	"Ca22chr1A_C_albicans_SC5314"	100498	100515	"+"	100515	0.270196561163863	0.158939153625802	100499	100515	17
146	"Ca22chr1A_C_albicans_SC5314"	101690	101804	"+"	101693	56.1373090606332	13.8753881115325	101693	101748	56
147	"Ca22chr1A_C_albicans_SC5314"	101856	101870	"+"	101870	0.254302645801283	0.127151322900641	101857	101870	14
148	"Ca22chr1A_C_albicans_SC5314"	102140	102236	"+"	102236	5.65823386907855	2.32051164293671	102152	102236	85
149	"Ca22chr1A_C_albicans_SC5314"	102330	102332	"+"	102331	0.381453968701924	0.206620899713542	102331	102332	2
150	"Ca22chr1A_C_albicans_SC5314"	102585	102587	"+"	102587	0.222514815076123	0.111257407538061	102586	102587	2
151	"Ca22chr1A_C_albicans_SC5314"	103196	103198	"+"	103197	0.492711376239986	0.254302645801283	103197	103198	2
152	"Ca22chr1A_C_albicans_SC5314"	103797	103867	"+"	103830	58.4419267882073	15.6396127167789	103816	103846	31
153	"Ca22chr1A_C_albicans_SC5314"	103900	103907	"+"	103907	0.429135714789665	0.222514815076123	103901	103907	7
154	"Ca22chr1A_C_albicans_SC5314"	103979	103981	"+"	103981	0.397347884064505	0.222514815076123	103980	103981	2
155	"Ca22chr1A_C_albicans_SC5314"	104355	104365	"+"	104365	0.445029630152245	0.254302645801283	104356	104365	10
156	"Ca22chr1A_C_albicans_SC5314"	104451	104460	"+"	104460	0.397347884064505	0.270196561163863	104452	104460	9
157	"Ca22chr1A_C_albicans_SC5314"	105143	105202	"+"	105159	29.5626825743991	8.93238043377006	105148	105176	29
158	"Ca22chr1A_C_albicans_SC5314"	105306	105357	"+"	105354	1.04899841393029	0.349666137976764	105307	105357	51
159	"Ca22chr1A_C_albicans_SC5314"	112777	112782	"+"	112782	0.365560053339344	0.254302645801283	112778	112782	5
160	"Ca22chr1A_C_albicans_SC5314"	114046	114066	"+"	114057	2.17746640467348	0.953634921754811	114047	114057	11
161	"Ca22chr1A_C_albicans_SC5314"	116859	116968	"+"	116860	2.06620899713542	0.492711376239986	116860	116960	101
162	"Ca22chr1A_C_albicans_SC5314"	117158	117185	"+"	117165	3.369510056867	1.06489232929287	117159	117173	15
163	"Ca22chr1A_C_albicans_SC5314"	119703	119745	"+"	119734	7.12047408243592	1.50992195944512	119707	119742	36
164	"Ca22chr1A_C_albicans_SC5314"	120170	120184	"+"	120171	0.460923545514825	0.349666137976764	120171	120184	14
165	"Ca22chr1A_C_albicans_SC5314"	120295	120297	"+"	120296	0.540393122327726	0.349666137976764	120296	120297	2
166	"Ca22chr1A_C_albicans_SC5314"	122974	123055	"+"	123014	180.237000211659	107.999154888732	123002	123024	23
167	"Ca22chr1A_C_albicans_SC5314"	123130	123134	"+"	123134	1.50992195944512	1.00131666784255	123131	123134	4
168	"Ca22chr1A_C_albicans_SC5314"	131329	131402	"+"	131330	0.619862699140627	0.190726984350962	131330	131402	73
169	"Ca22chr1A_C_albicans_SC5314"	134216	134304	"+"	134222	35.8884608887061	5.88074868415467	134220	134279	60
170	"Ca22chr1A_C_albicans_SC5314"	134375	134564	"+"	134377	13.7641307039944	5.22909815428888	134376	134519	144
171	"Ca22chr1A_C_albicans_SC5314"	137407	137421	"+"	137421	1.9231637588722	0.747014022041269	137408	137421	14
172	"Ca22chr1A_C_albicans_SC5314"	138237	138247	"+"	138247	0.731120106678688	0.445029630152245	138238	138247	10
173	"Ca22chr1A_C_albicans_SC5314"	138376	138392	"+"	138377	1.22383148291867	0.381453968701924	138377	138392	16
174	"Ca22chr1A_C_albicans_SC5314"	138501	138637	"+"	138553	15.3217344095273	4.86353810094954	138523	138579	57
175	"Ca22chr1A_C_albicans_SC5314"	138957	139032	"+"	138958	2.59070820410057	0.810589683491589	138958	139032	75
176	"Ca22chr1A_C_albicans_SC5314"	155501	155550	"+"	155508	4.60923545514825	1.03310449856771	155505	155534	30
177	"Ca22chr1A_C_albicans_SC5314"	155587	155601	"+"	155601	0.826483598854169	0.413241799427085	155588	155601	14
178	"Ca22chr1A_C_albicans_SC5314"	156559	156619	"+"	156573	11.7773912836719	1.8436941820593	156561	156603	43
179	"Ca22chr1A_C_albicans_SC5314"	158669	158718	"+"	158676	3.4489796336799	1.16025582146835	158670	158711	42
180	"Ca22chr1A_C_albicans_SC5314"	167009	167073	"+"	167021	9.13900133348361	3.67149444875602	167021	167065	45
181	"Ca22chr1A_C_albicans_SC5314"	168348	168423	"+"	168386	18.134957428704	4.06884233282053	168355	168390	36
182	"Ca22chr1A_C_albicans_SC5314"	168464	168474	"+"	168469	0.460923545514825	0.190726984350962	168465	168474	10
183	"Ca22chr1A_C_albicans_SC5314"	168675	168685	"+"	168684	2.65428386555089	1.35098280581932	168676	168685	10
184	"Ca22chr1A_C_albicans_SC5314"	168861	168864	"+"	168864	0.270196561163863	0.158939153625802	168862	168864	3
185	"Ca22chr1A_C_albicans_SC5314"	169666	169682	"+"	169667	0.381453968701924	0.190726984350962	169667	169682	16
186	"Ca22chr1A_C_albicans_SC5314"	169928	169964	"+"	169957	5.6105521229908	1.87548201278446	169933	169961	29
187	"Ca22chr1A_C_albicans_SC5314"	170034	170105	"+"	170078	14.0343272651583	3.56023704121796	170056	170081	26
188	"Ca22chr1A_C_albicans_SC5314"	170815	170833	"+"	170833	2.17746640467349	1.12846799074319	170832	170833	2
189	"Ca22chr1A_C_albicans_SC5314"	171968	171976	"+"	171970	0.921847091029651	0.524499206965146	171969	171976	8
190	"Ca22chr1A_C_albicans_SC5314"	173540	173551	"+"	173541	0.286090476526443	0.158939153625802	173541	173551	11
191	"Ca22chr1A_C_albicans_SC5314"	173956	174014	"+"	173985	5.75359736125403	1.20793756755609	173970	174006	37
192	"Ca22chr1A_C_albicans_SC5314"	174082	174130	"+"	174100	10.6489232929287	4.70459894732373	174100	174116	17
193	"Ca22chr1A_C_albicans_SC5314"	174163	174405	"+"	174373	33.3136465999681	7.64497328940107	174195	174373	179
194	"Ca22chr1A_C_albicans_SC5314"	174433	174435	"+"	174434	0.476817460877406	0.238408730438703	174434	174435	2
195	"Ca22chr1A_C_albicans_SC5314"	174493	174496	"+"	174494	0.508605291602566	0.301984391889023	174494	174496	3
196	"Ca22chr1A_C_albicans_SC5314"	174971	175043	"+"	174988	1.7642246052464	0.603968783778047	174972	175043	72
197	"Ca22chr1A_C_albicans_SC5314"	175319	175362	"+"	175351	4.02116058673279	2.1615724893109	175320	175351	32
198	"Ca22chr1A_C_albicans_SC5314"	175532	175534	"+"	175533	0.413241799427085	0.270196561163863	175533	175534	2
199	"Ca22chr1A_C_albicans_SC5314"	175798	175800	"+"	175800	0.270196561163863	0.158939153625802	175799	175800	2
200	"Ca22chr1A_C_albicans_SC5314"	176247	176333	"+"	176290	27.2739587621876	14.0184333497957	176274	176290	17
201	"Ca22chr1A_C_albicans_SC5314"	177028	177030	"+"	177030	0.826483598854169	0.588074868415467	177029	177030	2
202	"Ca22chr1A_C_albicans_SC5314"	177648	177650	"+"	177649	0.222514815076123	0.111257407538061	177649	177650	2
203	"Ca22chr1A_C_albicans_SC5314"	178638	178683	"+"	178654	5.89664259951725	1.85958809742188	178651	178670	20
204	"Ca22chr1A_C_albicans_SC5314"	179107	179126	"+"	179126	0.222514815076123	0.111257407538061	179108	179126	19
205	"Ca22chr1A_C_albicans_SC5314"	179727	179761	"+"	179736	3.71917619484376	1.5258158748077	179736	179757	22
206	"Ca22chr1A_C_albicans_SC5314"	181250	181341	"+"	181300	9.93369710161261	1.39866455190706	181255	181329	75
207	"Ca22chr1A_C_albicans_SC5314"	183962	183973	"+"	183971	0.778801852766429	0.445029630152245	183963	183973	11
208	"Ca22chr1A_C_albicans_SC5314"	190591	190680	"+"	190639	89.1330773533497	36.7785201490105	190632	190662	31
209	"Ca22chr1A_C_albicans_SC5314"	190741	190746	"+"	190742	0.492711376239986	0.254302645801283	190742	190746	5
210	"Ca22chr1A_C_albicans_SC5314"	190891	190948	"+"	190923	10.1403180013262	4.59334153978567	190923	190926	4
211	"Ca22chr1A_C_albicans_SC5314"	194732	194835	"+"	194733	3.03573783425281	0.794695768129009	194733	194829	97
212	"Ca22chr1A_C_albicans_SC5314"	198093	198202	"+"	198113	14.7177656257492	2.59070820410057	198113	198192	80
213	"Ca22chr1A_C_albicans_SC5314"	198379	198387	"+"	198380	0.413241799427085	0.301984391889023	198380	198387	8
214	"Ca22chr1A_C_albicans_SC5314"	198446	198454	"+"	198447	0.270196561163863	0.143045238263222	198447	198454	8
215	"Ca22chr1A_C_albicans_SC5314"	198890	198947	"+"	198917	33.0911317848919	15.8939153625802	198897	198922	26
216	"Ca22chr1A_C_albicans_SC5314"	203841	203930	"+"	203883	171.733755492679	30.8500897187681	203875	203911	37
217	"Ca22chr1A_C_albicans_SC5314"	203975	204099	"+"	203978	2.79732910381411	0.731120106678688	203978	204052	75
218	"Ca22chr1A_C_albicans_SC5314"	204176	204220	"+"	204204	2.68607169627605	1.6847550284335	204193	204219	27
219	"Ca22chr1A_C_albicans_SC5314"	205197	205244	"+"	205241	1.81190635133414	0.365560053339344	205198	205244	47
220	"Ca22chr1A_C_albicans_SC5314"	205811	205823	"+"	205812	0.317878307251604	0.158939153625802	205812	205823	12
221	"Ca22chr1A_C_albicans_SC5314"	206422	206610	"+"	206491	78.9609715212983	16.2117936698318	206444	206491	48
222	"Ca22chr1A_C_albicans_SC5314"	206967	207009	"+"	206969	0.87416534494191	0.333772222614184	206968	207009	42
223	"Ca22chr1A_C_albicans_SC5314"	208022	208158	"+"	208077	29.6898338972998	3.73507011020634	208077	208151	75
224	"Ca22chr1A_C_albicans_SC5314"	208183	208597	"+"	208264	1003.78022472375	171.479452846878	208234	208355	122
225	"Ca22chr1A_C_albicans_SC5314"	210810	210868	"+"	210850	5.30856773110178	2.19336032003606	210834	210861	28
226	"Ca22chr1A_C_albicans_SC5314"	213171	213272	"+"	213217	20.7733473788923	3.57613095658054	213189	213239	51
227	"Ca22chr1A_C_albicans_SC5314"	213358	213434	"+"	213382	98.0018821256694	34.5533719982493	213371	213389	19
228	"Ca22chr1A_C_albicans_SC5314"	213469	213559	"+"	213506	3.00395000352765	0.715226191316108	213471	213525	55
229	"Ca22chr1A_C_albicans_SC5314"	214441	214444	"+"	214442	1.06489232929287	0.445029630152245	214442	214444	3
